order_line_id,order_id,product_id,quantity,unit_price,line_amount
16252,1625,1040,1,143.00,143.00
16262,1626,1053,2,64.00,128.00
16272,1627,1006,3,105.00,315.00
16292,1629,1032,2,52.00,104.00
16302,1630,1045,3,93.00,279.00
16312,1631,1058,1,119.00,119.00
16332,1633,1024,3,81.00,243.00
16342,1634,1037,1,107.00,107.00
16352,1635,1050,2,148.00,296.00
16372,1637,1016,1,95.00,95.00
16382,1638,1029,2,136.00,272.00
16392,1639,1042,3,57.00,171.00
16412,1641,1008,2,124.00,248.00
16422,1642,1021,3,45.00,135.00
16432,1643,1034,1,71.00,71.00
16452,1645,1060,3,153.00,459.00
16462,1646,1013,1,59.00,59.00
16472,1647,1026,2,100.00,200.00
16492,1649,1052,1,47.00,47.00
16502,1650,1005,2,88.00,176.00
16512,1651,1018,3,129.00,387.00
16532,1653,1044,2,76.00,152.00
16542,1654,1057,3,117.00,351.00
16552,1655,1010,1,143.00,143.00
16572,1657,1036,3,105.00,315.00
16582,1658,1049,1,131.00,131.00
16592,1659,1002,2,52.00,104.00
16612,1661,1028,1,119.00,119.00
16622,1662,1041,2,40.00,80.00
16632,1663,1054,3,81.00,243.00
16652,1665,1020,2,148.00,296.00
16662,1666,1033,3,69.00,207.00
16672,1667,1046,1,95.00,95.00
16692,1669,1012,3,57.00,171.00
16702,1670,1025,1,83.00,83.00
16712,1671,1038,2,124.00,248.00
16732,1673,1004,1,71.00,71.00
16742,1674,1017,2,112.00,224.00
16752,1675,1030,3,153.00,459.00
16772,1677,1056,2,100.00,200.00
16782,1678,1009,3,141.00,423.00
16792,1679,1022,1,47.00,47.00
16812,1681,1048,3,129.00,387.00
16822,1682,1001,1,35.00,35.00
16832,1683,1014,2,76.00,152.00
16852,1685,1040,1,143.00,143.00
16862,1686,1053,2,64.00,128.00
16872,1687,1006,3,105.00,315.00
16892,1689,1032,2,52.00,104.00
16902,1690,1045,3,93.00,279.00
16912,1691,1058,1,119.00,119.00
16932,1693,1024,3,81.00,243.00
16942,1694,1037,1,107.00,107.00
16952,1695,1050,2,148.00,296.00
16972,1697,1016,1,95.00,95.00
16982,1698,1029,2,136.00,272.00
16992,1699,1042,3,57.00,171.00
17012,1701,1008,2,124.00,248.00
17022,1702,1021,3,45.00,135.00
17032,1703,1034,1,71.00,71.00
17052,1705,1060,3,153.00,459.00
17062,1706,1013,1,59.00,59.00
17072,1707,1026,2,100.00,200.00
17092,1709,1052,1,47.00,47.00
17102,1710,1005,2,88.00,176.00
17112,1711,1018,3,129.00,387.00
17132,1713,1044,2,76.00,152.00
17142,1714,1057,3,117.00,351.00
17152,1715,1010,1,143.00,143.00
17172,1717,1036,3,105.00,315.00
17182,1718,1049,1,131.00,131.00
17192,1719,1002,2,52.00,104.00
17212,1721,1028,1,119.00,119.00
17222,1722,1041,2,40.00,80.00
17232,1723,1054,3,81.00,243.00
17252,1725,1020,2,148.00,296.00
17262,1726,1033,3,69.00,207.00
17272,1727,1046,1,95.00,95.00
17292,1729,1012,3,57.00,171.00
17302,1730,1025,1,83.00,83.00
17312,1731,1038,2,124.00,248.00
17332,1733,1004,1,71.00,71.00
17342,1734,1017,2,112.00,224.00
17352,1735,1030,3,153.00,459.00
17372,1737,1056,2,100.00,200.00
17382,1738,1009,3,141.00,423.00
17392,1739,1022,1,47.00,47.00
17412,1741,1048,3,129.00,387.00
17422,1742,1001,1,35.00,35.00
17432,1743,1014,2,76.00,152.00
17452,1745,1040,1,143.00,143.00
17462,1746,1053,2,64.00,128.00
17472,1747,1006,3,105.00,315.00
17492,1749,1032,2,52.00,104.00
17502,1750,1045,3,93.00,279.00
17512,1751,1058,1,119.00,119.00
17532,1753,1024,3,81.00,243.00
17542,1754,1037,1,107.00,107.00
17552,1755,1050,2,148.00,296.00
17572,1757,1016,1,95.00,95.00
17582,1758,1029,2,136.00,272.00
17592,1759,1042,3,57.00,171.00
17612,1761,1008,2,124.00,248.00
17622,1762,1021,3,45.00,135.00
17632,1763,1034,1,71.00,71.00
17652,1765,1060,3,153.00,459.00
17662,1766,1013,1,59.00,59.00
17672,1767,1026,2,100.00,200.00
17692,1769,1052,1,47.00,47.00
17702,1770,1005,2,88.00,176.00
17712,1771,1018,3,129.00,387.00
17732,1773,1044,2,76.00,152.00
17742,1774,1057,3,117.00,351.00
17752,1775,1010,1,143.00,143.00
17772,1777,1036,3,105.00,315.00
17782,1778,1049,1,131.00,131.00
17792,1779,1002,2,52.00,104.00
17812,1781,1028,1,119.00,119.00
17822,1782,1041,2,40.00,80.00
17832,1783,1054,3,81.00,243.00
17852,1785,1020,2,148.00,296.00
17862,1786,1033,3,69.00,207.00
17872,1787,1046,1,95.00,95.00
17892,1789,1012,3,57.00,171.00
17902,1790,1025,1,83.00,83.00
17912,1791,1038,2,124.00,248.00
17932,1793,1004,1,71.00,71.00
17942,1794,1017,2,112.00,224.00
17952,1795,1030,3,153.00,459.00
17972,1797,1056,2,100.00,200.00
17982,1798,1009,3,141.00,423.00
17992,1799,1022,1,47.00,47.00
18012,1801,1048,3,129.00,387.00
18022,1802,1001,1,35.00,35.00
18032,1803,1014,2,76.00,152.00
18052,1805,1040,1,143.00,143.00
18062,1806,1053,2,64.00,128.00
18072,1807,1006,3,105.00,315.00
18092,1809,1032,2,52.00,104.00
18102,1810,1045,3,93.00,279.00
18112,1811,1058,1,119.00,119.00
18132,1813,1024,3,81.00,243.00
18142,1814,1037,1,107.00,107.00
18152,1815,1050,2,148.00,296.00
18172,1817,1016,1,95.00,95.00
18182,1818,1029,2,136.00,272.00
18192,1819,1042,3,57.00,171.00
18212,1821,1008,2,124.00,248.00
18222,1822,1021,3,45.00,135.00
18232,1823,1034,1,71.00,71.00
18252,1825,1060,3,153.00,459.00
18262,1826,1013,1,59.00,59.00
18272,1827,1026,2,100.00,200.00
18292,1829,1052,1,47.00,47.00
18302,1830,1005,2,88.00,176.00
18312,1831,1018,3,129.00,387.00
18332,1833,1044,2,76.00,152.00
18342,1834,1057,3,117.00,351.00
18352,1835,1010,1,143.00,143.00
18372,1837,1036,3,105.00,315.00
18382,1838,1049,1,131.00,131.00
18392,1839,1002,2,52.00,104.00
18412,1841,1028,1,119.00,119.00
18422,1842,1041,2,40.00,80.00
18432,1843,1054,3,81.00,243.00
18452,1845,1020,2,148.00,296.00
18462,1846,1033,3,69.00,207.00
18472,1847,1046,1,95.00,95.00
18492,1849,1012,3,57.00,171.00
18502,1850,1025,1,83.00,83.00
18512,1851,1038,2,124.00,248.00
18532,1853,1004,1,71.00,71.00
18542,1854,1017,2,112.00,224.00
18552,1855,1030,3,153.00,459.00
18572,1857,1056,2,100.00,200.00
18582,1858,1009,3,141.00,423.00
18592,1859,1022,1,47.00,47.00
18612,1861,1048,3,129.00,387.00
18622,1862,1001,1,35.00,35.00
18632,1863,1014,2,76.00,152.00
18652,1865,1040,1,143.00,143.00
18662,1866,1053,2,64.00,128.00
18672,1867,1006,3,105.00,315.00
18692,1869,1032,2,52.00,104.00
18702,1870,1045,3,93.00,279.00
18712,1871,1058,1,119.00,119.00
18732,1873,1024,3,81.00,243.00
18742,1874,1037,1,107.00,107.00
18752,1875,1050,2,148.00,296.00
18772,1877,1016,1,95.00,95.00
18782,1878,1029,2,136.00,272.00
18792,1879,1042,3,57.00,171.00
18812,1881,1008,2,124.00,248.00
18822,1882,1021,3,45.00,135.00
18832,1883,1034,1,71.00,71.00
18852,1885,1060,3,153.00,459.00
18862,1886,1013,1,59.00,59.00
18872,1887,1026,2,100.00,200.00
18892,1889,1052,1,47.00,47.00
18902,1890,1005,2,88.00,176.00
18912,1891,1018,3,129.00,387.00
18932,1893,1044,2,76.00,152.00
18942,1894,1057,3,117.00,351.00
18952,1895,1010,1,143.00,143.00
18972,1897,1036,3,105.00,315.00
18982,1898,1049,1,131.00,131.00
18992,1899,1002,2,52.00,104.00
19012,1901,1028,1,119.00,119.00
19022,1902,1041,2,40.00,80.00
19032,1903,1054,3,81.00,243.00
19052,1905,1020,2,148.00,296.00
19062,1906,1033,3,69.00,207.00
19072,1907,1046,1,95.00,95.00
19092,1909,1012,3,57.00,171.00
19102,1910,1025,1,83.00,83.00
19112,1911,1038,2,124.00,248.00
19132,1913,1004,1,71.00,71.00
19142,1914,1017,2,112.00,224.00
19152,1915,1030,3,153.00,459.00
19172,1917,1056,2,100.00,200.00
19182,1918,1009,3,141.00,423.00
19192,1919,1022,1,47.00,47.00
19212,1921,1048,3,129.00,387.00
19222,1922,1001,1,35.00,35.00
19232,1923,1014,2,76.00,152.00
19252,1925,1040,1,143.00,143.00
19262,1926,1053,2,64.00,128.00
19272,1927,1006,3,105.00,315.00
19292,1929,1032,2,52.00,104.00
19302,1930,1045,3,93.00,279.00
19312,1931,1058,1,119.00,119.00
19332,1933,1024,3,81.00,243.00
19342,1934,1037,1,107.00,107.00
19352,1935,1050,2,148.00,296.00
19372,1937,1016,1,95.00,95.00
19382,1938,1029,2,136.00,272.00
19392,1939,1042,3,57.00,171.00
19412,1941,1008,2,124.00,248.00
19422,1942,1021,3,45.00,135.00
19432,1943,1034,1,71.00,71.00
19452,1945,1060,3,153.00,459.00
19462,1946,1013,1,59.00,59.00
19472,1947,1026,2,100.00,200.00
19492,1949,1052,1,47.00,47.00
19502,1950,1005,2,88.00,176.00
19512,1951,1018,3,129.00,387.00
19532,1953,1044,2,76.00,152.00
19542,1954,1057,3,117.00,351.00
19552,1955,1010,1,143.00,143.00
19572,1957,1036,3,105.00,315.00
19582,1958,1049,1,131.00,131.00
19592,1959,1002,2,52.00,104.00
19612,1961,1028,1,119.00,119.00
19622,1962,1041,2,40.00,80.00
19632,1963,1054,3,81.00,243.00
19652,1965,1020,2,148.00,296.00
19662,1966,1033,3,69.00,207.00
19672,1967,1046,1,95.00,95.00
19692,1969,1012,3,57.00,171.00
19702,1970,1025,1,83.00,83.00
19712,1971,1038,2,124.00,248.00
19732,1973,1004,1,71.00,71.00
19742,1974,1017,2,112.00,224.00
19752,1975,1030,3,153.00,459.00
19772,1977,1056,2,100.00,200.00
19782,1978,1009,3,141.00,423.00
19792,1979,1022,1,47.00,47.00
19812,1981,1048,3,129.00,387.00
19822,1982,1001,1,35.00,35.00
19832,1983,1014,2,76.00,152.00
19852,1985,1040,1,143.00,143.00
19862,1986,1053,2,64.00,128.00
19872,1987,1006,3,105.00,315.00
19892,1989,1032,2,52.00,104.00
19902,1990,1045,3,93.00,279.00
19912,1991,1058,1,119.00,119.00
19932,1993,1024,3,81.00,243.00
19942,1994,1037,1,107.00,107.00
19952,1995,1050,2,148.00,296.00
19972,1997,1016,1,95.00,95.00
19982,1998,1029,2,136.00,272.00
19992,1999,1042,3,57.00,171.00
10013,1001,1035,2,88.00,176.00
10023,1002,1048,3,129.00,387.00
10053,1005,1027,3,117.00,351.00
10063,1006,1040,1,143.00,143.00
10093,1009,1019,1,131.00,131.00
10103,1010,1032,2,52.00,104.00
10133,1013,1011,2,40.00,80.00
10143,1014,1024,3,81.00,243.00
10173,1017,1003,3,69.00,207.00
10183,1018,1016,1,95.00,95.00
10213,1021,1055,1,83.00,83.00
10223,1022,1008,2,124.00,248.00
10253,1025,1047,2,112.00,224.00
10263,1026,1060,3,153.00,459.00
10293,1029,1039,3,141.00,423.00
10303,1030,1052,1,47.00,47.00
10333,1033,1031,1,35.00,35.00
10343,1034,1044,2,76.00,152.00
10373,1037,1023,2,64.00,128.00
10383,1038,1036,3,105.00,315.00
10413,1041,1015,3,93.00,279.00
10423,1042,1028,1,119.00,119.00
10453,1045,1007,1,107.00,107.00
10463,1046,1020,2,148.00,296.00
10493,1049,1059,2,136.00,272.00
10503,1050,1012,3,57.00,171.00
10533,1053,1051,3,45.00,135.00
10543,1054,1004,1,71.00,71.00
10573,1057,1043,1,59.00,59.00
10583,1058,1056,2,100.00,200.00
10613,1061,1035,2,88.00,176.00
10623,1062,1048,3,129.00,387.00
10653,1065,1027,3,117.00,351.00
10663,1066,1040,1,143.00,143.00
10693,1069,1019,1,131.00,131.00
10703,1070,1032,2,52.00,104.00
10733,1073,1011,2,40.00,80.00
10743,1074,1024,3,81.00,243.00
10773,1077,1003,3,69.00,207.00
10783,1078,1016,1,95.00,95.00
10813,1081,1055,1,83.00,83.00
10823,1082,1008,2,124.00,248.00
10853,1085,1047,2,112.00,224.00
10863,1086,1060,3,153.00,459.00
10893,1089,1039,3,141.00,423.00
10903,1090,1052,1,47.00,47.00
10933,1093,1031,1,35.00,35.00
10943,1094,1044,2,76.00,152.00
10973,1097,1023,2,64.00,128.00
10983,1098,1036,3,105.00,315.00
11013,1101,1015,3,93.00,279.00
11023,1102,1028,1,119.00,119.00
11053,1105,1007,1,107.00,107.00
11063,1106,1020,2,148.00,296.00
11093,1109,1059,2,136.00,272.00
11103,1110,1012,3,57.00,171.00
11133,1113,1051,3,45.00,135.00
11143,1114,1004,1,71.00,71.00
11173,1117,1043,1,59.00,59.00
11183,1118,1056,2,100.00,200.00
11213,1121,1035,2,88.00,176.00
11223,1122,1048,3,129.00,387.00
11253,1125,1027,3,117.00,351.00
11263,1126,1040,1,143.00,143.00
11293,1129,1019,1,131.00,131.00
11303,1130,1032,2,52.00,104.00
11333,1133,1011,2,40.00,80.00
11343,1134,1024,3,81.00,243.00
11373,1137,1003,3,69.00,207.00
11383,1138,1016,1,95.00,95.00
11413,1141,1055,1,83.00,83.00
11423,1142,1008,2,124.00,248.00
11453,1145,1047,2,112.00,224.00
11463,1146,1060,3,153.00,459.00
11493,1149,1039,3,141.00,423.00
11503,1150,1052,1,47.00,47.00
11533,1153,1031,1,35.00,35.00
11543,1154,1044,2,76.00,152.00
11573,1157,1023,2,64.00,128.00
11583,1158,1036,3,105.00,315.00
11613,1161,1015,3,93.00,279.00
11623,1162,1028,1,119.00,119.00
11653,1165,1007,1,107.00,107.00
11663,1166,1020,2,148.00,296.00
11693,1169,1059,2,136.00,272.00
11703,1170,1012,3,57.00,171.00
11733,1173,1051,3,45.00,135.00
11743,1174,1004,1,71.00,71.00
11773,1177,1043,1,59.00,59.00
11783,1178,1056,2,100.00,200.00
11813,1181,1035,2,88.00,176.00
11823,1182,1048,3,129.00,387.00
11853,1185,1027,3,117.00,351.00
11863,1186,1040,1,143.00,143.00
11893,1189,1019,1,131.00,131.00
11903,1190,1032,2,52.00,104.00
11933,1193,1011,2,40.00,80.00
11943,1194,1024,3,81.00,243.00
11973,1197,1003,3,69.00,207.00
11983,1198,1016,1,95.00,95.00
12013,1201,1055,1,83.00,83.00
12023,1202,1008,2,124.00,248.00
12053,1205,1047,2,112.00,224.00
12063,1206,1060,3,153.00,459.00
12093,1209,1039,3,141.00,423.00
12103,1210,1052,1,47.00,47.00
12133,1213,1031,1,35.00,35.00
12143,1214,1044,2,76.00,152.00
12173,1217,1023,2,64.00,128.00
12183,1218,1036,3,105.00,315.00
12213,1221,1015,3,93.00,279.00
12223,1222,1028,1,119.00,119.00
12253,1225,1007,1,107.00,107.00
12263,1226,1020,2,148.00,296.00
12293,1229,1059,2,136.00,272.00
12303,1230,1012,3,57.00,171.00
12333,1233,1051,3,45.00,135.00
12343,1234,1004,1,71.00,71.00
12373,1237,1043,1,59.00,59.00
12383,1238,1056,2,100.00,200.00
12413,1241,1035,2,88.00,176.00
12423,1242,1048,3,129.00,387.00
12453,1245,1027,3,117.00,351.00
12463,1246,1040,1,143.00,143.00
12493,1249,1019,1,131.00,131.00
12503,1250,1032,2,52.00,104.00
12533,1253,1011,2,40.00,80.00
12543,1254,1024,3,81.00,243.00
12573,1257,1003,3,69.00,207.00
12583,1258,1016,1,95.00,95.00
12613,1261,1055,1,83.00,83.00
12623,1262,1008,2,124.00,248.00
12653,1265,1047,2,112.00,224.00
12663,1266,1060,3,153.00,459.00
12693,1269,1039,3,141.00,423.00
12703,1270,1052,1,47.00,47.00
12733,1273,1031,1,35.00,35.00
12743,1274,1044,2,76.00,152.00
12773,1277,1023,2,64.00,128.00
12783,1278,1036,3,105.00,315.00
12813,1281,1015,3,93.00,279.00
12823,1282,1028,1,119.00,119.00
12853,1285,1007,1,107.00,107.00
12863,1286,1020,2,148.00,296.00
12893,1289,1059,2,136.00,272.00
12903,1290,1012,3,57.00,171.00
12933,1293,1051,3,45.00,135.00
12943,1294,1004,1,71.00,71.00
12973,1297,1043,1,59.00,59.00
12983,1298,1056,2,100.00,200.00
13013,1301,1035,2,88.00,176.00
13023,1302,1048,3,129.00,387.00
13053,1305,1027,3,117.00,351.00
13063,1306,1040,1,143.00,143.00
13093,1309,1019,1,131.00,131.00
13103,1310,1032,2,52.00,104.00
13133,1313,1011,2,40.00,80.00
13143,1314,1024,3,81.00,243.00
13173,1317,1003,3,69.00,207.00
13183,1318,1016,1,95.00,95.00
13213,1321,1055,1,83.00,83.00
13223,1322,1008,2,124.00,248.00
13253,1325,1047,2,112.00,224.00
13263,1326,1060,3,153.00,459.00
13293,1329,1039,3,141.00,423.00
13303,1330,1052,1,47.00,47.00
13333,1333,1031,1,35.00,35.00
13343,1334,1044,2,76.00,152.00
13373,1337,1023,2,64.00,128.00
13383,1338,1036,3,105.00,315.00
13413,1341,1015,3,93.00,279.00
13423,1342,1028,1,119.00,119.00
13453,1345,1007,1,107.00,107.00
13463,1346,1020,2,148.00,296.00
13493,1349,1059,2,136.00,272.00
13503,1350,1012,3,57.00,171.00
13533,1353,1051,3,45.00,135.00
13543,1354,1004,1,71.00,71.00
13573,1357,1043,1,59.00,59.00
13583,1358,1056,2,100.00,200.00
13613,1361,1035,2,88.00,176.00
13623,1362,1048,3,129.00,387.00
13653,1365,1027,3,117.00,351.00
13663,1366,1040,1,143.00,143.00
13693,1369,1019,1,131.00,131.00
13703,1370,1032,2,52.00,104.00
13733,1373,1011,2,40.00,80.00
13743,1374,1024,3,81.00,243.00
13773,1377,1003,3,69.00,207.00
13783,1378,1016,1,95.00,95.00
13813,1381,1055,1,83.00,83.00
13823,1382,1008,2,124.00,248.00
13853,1385,1047,2,112.00,224.00
13863,1386,1060,3,153.00,459.00
13893,1389,1039,3,141.00,423.00
13903,1390,1052,1,47.00,47.00
13933,1393,1031,1,35.00,35.00
13943,1394,1044,2,76.00,152.00
13973,1397,1023,2,64.00,128.00
13983,1398,1036,3,105.00,315.00
14013,1401,1015,3,93.00,279.00
14023,1402,1028,1,119.00,119.00
14053,1405,1007,1,107.00,107.00
14063,1406,1020,2,148.00,296.00
14093,1409,1059,2,136.00,272.00
14103,1410,1012,3,57.00,171.00
14133,1413,1051,3,45.00,135.00
14143,1414,1004,1,71.00,71.00
14173,1417,1043,1,59.00,59.00
14183,1418,1056,2,100.00,200.00
14213,1421,1035,2,88.00,176.00
14223,1422,1048,3,129.00,387.00
14253,1425,1027,3,117.00,351.00
14263,1426,1040,1,143.00,143.00
14293,1429,1019,1,131.00,131.00
14303,1430,1032,2,52.00,104.00
14333,1433,1011,2,40.00,80.00
14343,1434,1024,3,81.00,243.00
14373,1437,1003,3,69.00,207.00
14383,1438,1016,1,95.00,95.00
14413,1441,1055,1,83.00,83.00
14423,1442,1008,2,124.00,248.00
14453,1445,1047,2,112.00,224.00
14463,1446,1060,3,153.00,459.00
14493,1449,1039,3,141.00,423.00
14503,1450,1052,1,47.00,47.00
14533,1453,1031,1,35.00,35.00
14543,1454,1044,2,76.00,152.00
14573,1457,1023,2,64.00,128.00
14583,1458,1036,3,105.00,315.00
14613,1461,1015,3,93.00,279.00
14623,1462,1028,1,119.00,119.00
14653,1465,1007,1,107.00,107.00
14663,1466,1020,2,148.00,296.00
14693,1469,1059,2,136.00,272.00
14703,1470,1012,3,57.00,171.00
14733,1473,1051,3,45.00,135.00
14743,1474,1004,1,71.00,71.00
14773,1477,1043,1,59.00,59.00
14783,1478,1056,2,100.00,200.00
14813,1481,1035,2,88.00,176.00
14823,1482,1048,3,129.00,387.00
14853,1485,1027,3,117.00,351.00
14863,1486,1040,1,143.00,143.00
14893,1489,1019,1,131.00,131.00
14903,1490,1032,2,52.00,104.00
14933,1493,1011,2,40.00,80.00
14943,1494,1024,3,81.00,243.00
14973,1497,1003,3,69.00,207.00
14983,1498,1016,1,95.00,95.00
15013,1501,1055,1,83.00,83.00
15023,1502,1008,2,124.00,248.00
15053,1505,1047,2,112.00,224.00
15063,1506,1060,3,153.00,459.00
15093,1509,1039,3,141.00,423.00
15103,1510,1052,1,47.00,47.00
15133,1513,1031,1,35.00,35.00
15143,1514,1044,2,76.00,152.00
15173,1517,1023,2,64.00,128.00
15183,1518,1036,3,105.00,315.00
15213,1521,1015,3,93.00,279.00
15223,1522,1028,1,119.00,119.00
15253,1525,1007,1,107.00,107.00
15263,1526,1020,2,148.00,296.00
15293,1529,1059,2,136.00,272.00
15303,1530,1012,3,57.00,171.00
15333,1533,1051,3,45.00,135.00
15343,1534,1004,1,71.00,71.00
15373,1537,1043,1,59.00,59.00
15383,1538,1056,2,100.00,200.00
15413,1541,1035,2,88.00,176.00
15423,1542,1048,3,129.00,387.00
15453,1545,1027,3,117.00,351.00
15463,1546,1040,1,143.00,143.00
15493,1549,1019,1,131.00,131.00
15503,1550,1032,2,52.00,104.00
15533,1553,1011,2,40.00,80.00
15543,1554,1024,3,81.00,243.00
15573,1557,1003,3,69.00,207.00
15583,1558,1016,1,95.00,95.00
15613,1561,1055,1,83.00,83.00
15623,1562,1008,2,124.00,248.00
15653,1565,1047,2,112.00,224.00
15663,1566,1060,3,153.00,459.00
15693,1569,1039,3,141.00,423.00
15703,1570,1052,1,47.00,47.00
15733,1573,1031,1,35.00,35.00
15743,1574,1044,2,76.00,152.00
15773,1577,1023,2,64.00,128.00
15783,1578,1036,3,105.00,315.00
15813,1581,1015,3,93.00,279.00
15823,1582,1028,1,119.00,119.00
15853,1585,1007,1,107.00,107.00
15863,1586,1020,2,148.00,296.00
15893,1589,1059,2,136.00,272.00
15903,1590,1012,3,57.00,171.00
15933,1593,1051,3,45.00,135.00
15943,1594,1004,1,71.00,71.00
15973,1597,1043,1,59.00,59.00
15983,1598,1056,2,100.00,200.00
16013,1601,1035,2,88.00,176.00
16023,1602,1048,3,129.00,387.00
16053,1605,1027,3,117.00,351.00
16063,1606,1040,1,143.00,143.00
16093,1609,1019,1,131.00,131.00
16103,1610,1032,2,52.00,104.00
16133,1613,1011,2,40.00,80.00
16143,1614,1024,3,81.00,243.00
16173,1617,1003,3,69.00,207.00
16183,1618,1016,1,95.00,95.00
16213,1621,1055,1,83.00,83.00
16223,1622,1008,2,124.00,248.00
16253,1625,1047,2,112.00,224.00
16263,1626,1060,3,153.00,459.00
16293,1629,1039,3,141.00,423.00
16303,1630,1052,1,47.00,47.00
16333,1633,1031,1,35.00,35.00
16343,1634,1044,2,76.00,152.00
16373,1637,1023,2,64.00,128.00
16383,1638,1036,3,105.00,315.00
16413,1641,1015,3,93.00,279.00
16423,1642,1028,1,119.00,119.00
16453,1645,1007,1,107.00,107.00
16463,1646,1020,2,148.00,296.00
16493,1649,1059,2,136.00,272.00
16503,1650,1012,3,57.00,171.00
16533,1653,1051,3,45.00,135.00
16543,1654,1004,1,71.00,71.00
16573,1657,1043,1,59.00,59.00
16583,1658,1056,2,100.00,200.00
16613,1661,1035,2,88.00,176.00
16623,1662,1048,3,129.00,387.00
16653,1665,1027,3,117.00,351.00
16663,1666,1040,1,143.00,143.00
16693,1669,1019,1,131.00,131.00
16703,1670,1032,2,52.00,104.00
16733,1673,1011,2,40.00,80.00
16743,1674,1024,3,81.00,243.00
16773,1677,1003,3,69.00,207.00
16783,1678,1016,1,95.00,95.00
16813,1681,1055,1,83.00,83.00
16823,1682,1008,2,124.00,248.00
16853,1685,1047,2,112.00,224.00
16863,1686,1060,3,153.00,459.00
16893,1689,1039,3,141.00,423.00
16903,1690,1052,1,47.00,47.00
16933,1693,1031,1,35.00,35.00
16943,1694,1044,2,76.00,152.00
16973,1697,1023,2,64.00,128.00
16983,1698,1036,3,105.00,315.00
17013,1701,1015,3,93.00,279.00
17023,1702,1028,1,119.00,119.00
17053,1705,1007,1,107.00,107.00
17063,1706,1020,2,148.00,296.00
17093,1709,1059,2,136.00,272.00
17103,1710,1012,3,57.00,171.00
17133,1713,1051,3,45.00,135.00
17143,1714,1004,1,71.00,71.00
17173,1717,1043,1,59.00,59.00
17183,1718,1056,2,100.00,200.00
17213,1721,1035,2,88.00,176.00
17223,1722,1048,3,129.00,387.00
17253,1725,1027,3,117.00,351.00
17263,1726,1040,1,143.00,143.00
17293,1729,1019,1,131.00,131.00
17303,1730,1032,2,52.00,104.00
17333,1733,1011,2,40.00,80.00
17343,1734,1024,3,81.00,243.00
17373,1737,1003,3,69.00,207.00
17383,1738,1016,1,95.00,95.00
17413,1741,1055,1,83.00,83.00
17423,1742,1008,2,124.00,248.00
17453,1745,1047,2,112.00,224.00
17463,1746,1060,3,153.00,459.00
17493,1749,1039,3,141.00,423.00
17503,1750,1052,1,47.00,47.00
17533,1753,1031,1,35.00,35.00
17543,1754,1044,2,76.00,152.00
17573,1757,1023,2,64.00,128.00
17583,1758,1036,3,105.00,315.00
17613,1761,1015,3,93.00,279.00
17623,1762,1028,1,119.00,119.00
17653,1765,1007,1,107.00,107.00
17663,1766,1020,2,148.00,296.00
17693,1769,1059,2,136.00,272.00
17703,1770,1012,3,57.00,171.00
17733,1773,1051,3,45.00,135.00
17743,1774,1004,1,71.00,71.00
17773,1777,1043,1,59.00,59.00
17783,1778,1056,2,100.00,200.00
17813,1781,1035,2,88.00,176.00
17823,1782,1048,3,129.00,387.00
17853,1785,1027,3,117.00,351.00
17863,1786,1040,1,143.00,143.00
17893,1789,1019,1,131.00,131.00
17903,1790,1032,2,52.00,104.00
17933,1793,1011,2,40.00,80.00
17943,1794,1024,3,81.00,243.00
17973,1797,1003,3,69.00,207.00
17983,1798,1016,1,95.00,95.00
18013,1801,1055,1,83.00,83.00
18023,1802,1008,2,124.00,248.00
18053,1805,1047,2,112.00,224.00
18063,1806,1060,3,153.00,459.00
18093,1809,1039,3,141.00,423.00
18103,1810,1052,1,47.00,47.00
18133,1813,1031,1,35.00,35.00
18143,1814,1044,2,76.00,152.00
18173,1817,1023,2,64.00,128.00
18183,1818,1036,3,105.00,315.00
18213,1821,1015,3,93.00,279.00
18223,1822,1028,1,119.00,119.00
18253,1825,1007,1,107.00,107.00
18263,1826,1020,2,148.00,296.00
18293,1829,1059,2,136.00,272.00
18303,1830,1012,3,57.00,171.00
18333,1833,1051,3,45.00,135.00
18343,1834,1004,1,71.00,71.00
18373,1837,1043,1,59.00,59.00
18383,1838,1056,2,100.00,200.00
18413,1841,1035,2,88.00,176.00
18423,1842,1048,3,129.00,387.00
18453,1845,1027,3,117.00,351.00
18463,1846,1040,1,143.00,143.00
18493,1849,1019,1,131.00,131.00
18503,1850,1032,2,52.00,104.00
18533,1853,1011,2,40.00,80.00
18543,1854,1024,3,81.00,243.00
18573,1857,1003,3,69.00,207.00
18583,1858,1016,1,95.00,95.00
18613,1861,1055,1,83.00,83.00
18623,1862,1008,2,124.00,248.00
18653,1865,1047,2,112.00,224.00
18663,1866,1060,3,153.00,459.00
18693,1869,1039,3,141.00,423.00
18703,1870,1052,1,47.00,47.00
18733,1873,1031,1,35.00,35.00
18743,1874,1044,2,76.00,152.00
18773,1877,1023,2,64.00,128.00
18783,1878,1036,3,105.00,315.00
18813,1881,1015,3,93.00,279.00
18823,1882,1028,1,119.00,119.00
18853,1885,1007,1,107.00,107.00
18863,1886,1020,2,148.00,296.00
18893,1889,1059,2,136.00,272.00
18903,1890,1012,3,57.00,171.00
18933,1893,1051,3,45.00,135.00
18943,1894,1004,1,71.00,71.00
18973,1897,1043,1,59.00,59.00
18983,1898,1056,2,100.00,200.00
19013,1901,1035,2,88.00,176.00
19023,1902,1048,3,129.00,387.00
19053,1905,1027,3,117.00,351.00
